,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
1099,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-17 19:00,2021,2,17,19:00,-4.4,,-11.7,,57,,0.0,,27.0,,11.0,,16.1,,102.15,,,,-9.0,,
1100,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-17 20:00,2021,2,17,20:00,-4.4,,-12.4,,54,,0.0,,32.0,,15.0,,16.1,,102.18,,,,-10.0,,
1101,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-17 21:00,2021,2,17,21:00,-4.8,,-11.9,,58,,0.0,,32.0,,13.0,,16.1,,102.18,,,,-10.0,,
1102,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-17 22:00,2021,2,17,22:00,-5.0,,-11.5,,61,,0.0,,32.0,,9.0,,16.1,,102.24,,,,-9.0,,
1103,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-17 23:00,2021,2,17,23:00,-5.0,,-12.3,,57,,0.0,,32.0,,9.0,,16.1,,102.23,,,,-9.0,,
1104,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 00:00,2021,2,18,00:00,-5.2,,-12.7,,56,,0.0,,33.0,,5.0,,16.1,,102.2,,,,-7.0,,
1105,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 01:00,2021,2,18,01:00,-4.7,,-13.1,,52,,0.0,,36.0,,9.0,,16.1,,102.26,,,,-9.0,,
1106,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 02:00,2021,2,18,02:00,-4.9,,-12.8,,54,,0.0,,1.0,,17.0,,16.1,,102.27,,,,-11.0,,
1107,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 03:00,2021,2,18,03:00,-5.0,,-12.5,,56,,0.0,,1.0,,13.0,,16.1,,102.21,,,,-10.0,,
1108,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 04:00,2021,2,18,04:00,-4.8,,-12.1,,57,,0.0,,5.0,,21.0,,16.1,,102.21,,,,-11.0,,
1109,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 05:00,2021,2,18,05:00,-4.7,,-11.8,,58,,0.0,,5.0,,24.0,,16.1,,102.19,,,,-12.0,,
1110,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 06:00,2021,2,18,06:00,-4.7,,-11.5,,59,,0.0,,4.0,,28.0,,16.1,,102.13,,,,-12.0,,
1111,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 07:00,2021,2,18,07:00,-5.0,,-11.9,,59,,0.0,,5.0,,24.0,,16.1,,102.09,,,,-12.0,,
1112,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 08:00,2021,2,18,08:00,-4.7,,-11.1,,61,,0.0,,4.0,,24.0,,16.1,,102.05,,,,-12.0,,
1113,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 09:00,2021,2,18,09:00,-4.4,,-9.6,,67,,0.0,,5.0,,28.0,,16.1,,101.99,,,,-12.0,,
1114,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 10:00,2021,2,18,10:00,-3.6,,-7.0,,78,,0.0,,5.0,,34.0,,16.1,,101.94,,,,-12.0,,Snow
1115,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 11:00,2021,2,18,11:00,-3.7,,-7.5,,75,,0.0,,5.0,,32.0,,16.1,,101.92,,,,-12.0,,Snow
1116,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 12:00,2021,2,18,12:00,-3.5,,-7.7,,73,,0.0,,5.0,,28.0,,16.1,,101.89,,,,-11.0,,Snow
1117,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 13:00,2021,2,18,13:00,-3.4,,-7.2,,75,,0.0,,5.0,,32.0,,12.9,,101.86,,,,-11.0,,Snow
1118,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 14:00,2021,2,18,14:00,-3.6,,-4.9,,91,,0.0,,8.0,,21.0,,1.6,,101.83,,,,-10.0,,Snow
1119,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 15:00,2021,2,18,15:00,-2.9,,-5.1,,85,,0.0,,9.0,,21.0,,6.4,,101.8,,,,-9.0,,Snow
1120,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 16:00,2021,2,18,16:00,-2.9,,-5.7,,81,,0.0,,8.0,,22.0,,14.5,,101.79,,,,-9.0,,Snow
1121,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 17:00,2021,2,18,17:00,-2.8,,-6.1,,78,,0.0,,8.0,,18.0,,16.1,,101.72,,,,-8.0,,
1122,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 18:00,2021,2,18,18:00,-2.6,,-6.0,,78,,0.0,,8.0,,24.0,,16.1,,101.67,,,,-9.0,,Snow
1123,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 19:00,2021,2,18,19:00,-3.3,,-4.9,,89,,0.0,,6.0,,37.0,,2.0,,101.69,,,,-12.0,,Snow
1124,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 20:00,2021,2,18,20:00,-3.9,,-5.5,,89,,0.2,,5.0,,28.0,,2.8,,101.67,,,,-11.0,,Snow
1125,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 21:00,2021,2,18,21:00,-4.3,,-6.2,,87,,0.0,,4.0,,22.0,,2.4,,101.65,,,,-11.0,,Snow
1126,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 22:00,2021,2,18,22:00,-4.7,,-6.9,,85,,0.0,,4.0,,26.0,,2.8,,101.54,,,,-12.0,,Snow
1127,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-18 23:00,2021,2,18,23:00,-4.9,,-7.2,,84,,0.2,,2.0,,24.0,,6.4,,101.51,,,,-12.0,,Snow
1128,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 00:00,2021,2,19,00:00,-4.9,,-7.4,,83,,0.0,,3.0,,21.0,,12.9,,101.43,,,,-12.0,,Snow
1129,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 01:00,2021,2,19,01:00,-5.0,,-7.5,,83,,0.0,,5.0,,22.0,,11.3,,101.4,,,,-12.0,,Snow
1130,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 02:00,2021,2,19,02:00,-4.9,,-6.9,,86,,0.0,,4.0,,24.0,,4.8,,101.36,,,,-12.0,,Snow
1131,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 03:00,2021,2,19,03:00,-5.0,,-7.1,,85,,0.2,,3.0,,24.0,,8.1,,101.32,,,,-12.0,,Snow
1132,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 04:00,2021,2,19,04:00,-5.2,,-7.5,,84,,0.0,,2.0,,21.0,,16.1,,101.25,,,,-12.0,,Snow
1133,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 05:00,2021,2,19,05:00,-4.8,,-7.3,,83,,0.0,,1.0,,13.0,,9.7,,101.25,,,,-10.0,,Snow
1134,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 06:00,2021,2,19,06:00,-4.8,,-7.1,,84,,0.0,,3.0,,21.0,,4.8,,101.21,,,,-11.0,,Snow
1135,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 07:00,2021,2,19,07:00,-4.6,,-7.1,,83,,0.0,,2.0,,8.0,,6.4,,101.18,,,,-8.0,,Snow
1136,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 08:00,2021,2,19,08:00,-4.7,,-7.2,,83,,0.0,,4.0,,17.0,,6.4,,101.2,,,,-11.0,,Snow
1137,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 09:00,2021,2,19,09:00,-4.4,,-6.9,,83,,0.2,,6.0,,9.0,,4.8,,101.2,,,,-8.0,,Snow
1138,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 10:00,2021,2,19,10:00,-4.1,,-6.6,,83,,0.0,,,,0.0,,6.4,,101.18,,,,,,Snow
1139,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 11:00,2021,2,19,11:00,-3.7,,-6.1,,84,,0.0,,,M,4.0,,2.8,,101.18,,,,-5.0,,Snow
1140,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 12:00,2021,2,19,12:00,-3.2,,-6.1,,80,,0.0,,32.0,,8.0,,9.7,,101.16,,,,-6.0,,Snow
1141,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 13:00,2021,2,19,13:00,-2.7,,-5.7,,80,,0.0,,28.0,,5.0,,11.3,,101.07,,,,-5.0,,Snow
1142,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 14:00,2021,2,19,14:00,-2.8,,-5.3,,83,,0.0,,23.0,,13.0,,16.1,,101.07,,,,-7.0,,
1143,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 15:00,2021,2,19,15:00,-2.1,,-6.2,,74,,0.0,,25.0,,11.0,,16.1,,101.07,,,,-6.0,,Snow
1144,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 16:00,2021,2,19,16:00,-2.3,,-5.6,,78,,0.0,,21.0,,11.0,,16.1,,101.1,,,,-6.0,,Snow
1145,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 17:00,2021,2,19,17:00,-2.1,,-5.4,,78,,0.0,,29.0,,11.0,,11.3,,101.09,,,,-6.0,,Snow
1146,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 18:00,2021,2,19,18:00,-2.2,,-5.4,,79,,0.0,,31.0,,9.0,,8.1,,101.12,,,,-6.0,,Snow
1147,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 19:00,2021,2,19,19:00,-2.9,,-4.5,,89,,0.0,,27.0,,15.0,,3.6,,101.15,,,,-8.0,,Snow
1148,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 20:00,2021,2,19,20:00,-3.2,,-4.2,,93,,0.5,,26.0,,9.0,,4.0,,101.17,,,,-7.0,,Snow
1149,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 21:00,2021,2,19,21:00,-3.1,,-4.7,,89,,0.0,,27.0,,13.0,,14.5,,101.18,,,,-8.0,,Snow
1150,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 22:00,2021,2,19,22:00,-3.2,,-5.7,,83,,0.0,,28.0,,11.0,,16.1,,101.22,,,,-7.0,,
1151,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-19 23:00,2021,2,19,23:00,-3.4,,-7.8,,72,,0.0,,29.0,,18.0,,16.1,,101.2,,,,-9.0,,
1152,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 00:00,2021,2,20,00:00,-3.8,,-7.8,,74,,0.0,,30.0,,18.0,,16.1,,101.17,,,,-10.0,,Snow
1153,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 01:00,2021,2,20,01:00,-4.2,,-6.8,,82,,0.0,,29.0,,15.0,,16.1,,101.18,,,,-10.0,,Snow
1154,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 02:00,2021,2,20,02:00,-4.2,,-7.0,,81,,0.0,,30.0,,9.0,,16.1,,101.19,,,,-8.0,,
1155,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 03:00,2021,2,20,03:00,-4.2,,-8.0,,75,,0.0,,28.0,,13.0,,16.1,,101.18,,,,-9.0,,
1156,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 04:00,2021,2,20,04:00,-4.4,,-8.0,,76,,0.0,,30.0,,13.0,,16.1,,101.19,,,,-9.0,,
1157,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 05:00,2021,2,20,05:00,-4.6,,-7.5,,80,,0.0,,28.0,,11.0,,16.1,,101.19,,,,-9.0,,
1158,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 06:00,2021,2,20,06:00,-4.6,,-7.1,,83,,0.0,,27.0,,15.0,,16.1,,101.19,,,,-10.0,,Snow
1159,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 07:00,2021,2,20,07:00,-4.7,,-7.6,,80,,0.0,,28.0,,9.0,,16.1,,101.2,,,,-9.0,,
1160,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 08:00,2021,2,20,08:00,-4.7,,-7.8,,79,,0.0,,29.0,,11.0,,16.1,,101.26,,,,-9.0,,
1161,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 09:00,2021,2,20,09:00,-4.4,,-9.0,,70,,0.0,,31.0,,13.0,,16.1,,101.32,,,,-9.0,,
1162,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 10:00,2021,2,20,10:00,-4.0,,-8.6,,70,,0.0,,30.0,,13.0,,16.1,,101.33,,,,-9.0,,
1163,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 11:00,2021,2,20,11:00,-3.1,,-8.4,,67,,0.0,,29.0,,9.0,,16.1,,101.36,,,,-7.0,,
1164,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 12:00,2021,2,20,12:00,-2.2,,-8.9,,61,,0.0,,25.0,,17.0,,16.1,,101.39,,,,-8.0,,
1165,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 13:00,2021,2,20,13:00,-2.0,,-9.8,,55,,0.0,,27.0,,15.0,,16.1,,101.36,,,,-7.0,,
1166,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 14:00,2021,2,20,14:00,-2.1,,-8.1,,64,,0.0,,32.0,,13.0,,16.1,,101.37,,,,-7.0,,
1167,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 15:00,2021,2,20,15:00,-1.5,,-9.5,,55,,0.0,,30.0,,9.0,,16.1,,101.39,,,,-5.0,,
1168,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 16:00,2021,2,20,16:00,-2.0,,-7.1,,68,,0.0,,30.0,,22.0,,16.1,,101.49,,,,-8.0,,
1169,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 17:00,2021,2,20,17:00,-2.8,,-7.9,,68,,0.0,,31.0,,13.0,,16.1,,101.55,,,,-7.0,,
1170,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 18:00,2021,2,20,18:00,-2.8,,-9.1,,62,,0.0,,31.0,,17.0,,16.1,,101.63,,,,-8.0,,
1171,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 19:00,2021,2,20,19:00,-3.3,,-9.6,,62,,0.0,,31.0,,13.0,,16.1,,101.75,,,,-8.0,,
1172,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 20:00,2021,2,20,20:00,-3.7,,-9.8,,63,,0.0,,32.0,,11.0,,16.1,,101.81,,,,-8.0,,
1173,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 21:00,2021,2,20,21:00,-4.2,,-9.8,,65,,0.0,,31.0,,13.0,,16.1,,101.89,,,,-9.0,,
1174,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 22:00,2021,2,20,22:00,-4.4,,-10.2,,64,,0.0,,29.0,,11.0,,16.1,,101.95,,,,-9.0,,
1175,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-20 23:00,2021,2,20,23:00,-5.0,,-10.4,,66,,0.0,,29.0,,9.0,,16.1,,102.03,,,,-9.0,,
1176,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 00:00,2021,2,21,00:00,-5.8,,-10.6,,69,,0.0,,30.0,,13.0,,16.1,,102.1,,,,-11.0,,
1177,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 01:00,2021,2,21,01:00,-5.5,,-9.3,,75,,0.0,,30.0,,8.0,,16.1,,102.15,,,,-9.0,,
1178,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 02:00,2021,2,21,02:00,-6.0,,-9.2,,78,,0.0,,31.0,,8.0,,16.1,,102.2,,,,-10.0,,
1179,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 03:00,2021,2,21,03:00,-6.2,,-9.9,,75,,0.0,,31.0,,11.0,,16.1,,102.22,,,,-11.0,,
1180,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 04:00,2021,2,21,04:00,-6.3,,-10.3,,73,,0.0,,31.0,,9.0,,16.1,,102.22,,,,-11.0,,
1181,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 05:00,2021,2,21,05:00,-6.5,,-10.4,,74,,0.0,,29.0,,11.0,,16.1,,102.26,,,,-11.0,,
1182,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 06:00,2021,2,21,06:00,-6.6,,-10.6,,73,,0.0,,29.0,,9.0,,16.1,,102.33,,,,-11.0,,
1183,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 07:00,2021,2,21,07:00,-6.9,,-10.6,,75,,0.0,,28.0,,13.0,,16.1,,102.35,,,,-12.0,,
1184,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 08:00,2021,2,21,08:00,-6.5,,-9.4,,80,,0.0,,25.0,,9.0,,16.1,,102.38,,,,-11.0,,
1185,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 09:00,2021,2,21,09:00,-6.0,,-8.9,,80,,0.0,,25.0,,11.0,,14.5,,102.44,,,,-11.0,,
1186,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 10:00,2021,2,21,10:00,-5.6,,-8.5,,80,,0.0,,22.0,,11.0,,12.9,,102.45,,,,-10.0,,
1187,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 11:00,2021,2,21,11:00,-4.6,,-7.7,,79,,0.0,,21.0,,17.0,,9.7,,102.42,,,,-10.0,,Haze
1188,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 12:00,2021,2,21,12:00,-4.3,,-7.3,,80,,0.0,,22.0,,21.0,,9.7,,102.42,,,,-11.0,,Haze
1189,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 13:00,2021,2,21,13:00,-3.6,,-7.3,,76,,0.0,,21.0,,22.0,,12.9,,102.34,,,,-10.0,,
1190,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 14:00,2021,2,21,14:00,-2.9,,-7.5,,71,,0.0,,21.0,,26.0,,14.5,,102.23,,,,-10.0,,
1191,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 15:00,2021,2,21,15:00,-2.6,,-8.2,,66,,0.0,,20.0,,21.0,,16.1,,102.17,,,,-9.0,,
1192,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 16:00,2021,2,21,16:00,-2.3,,-8.3,,64,,0.0,,20.0,,13.0,,16.1,,102.14,,,,-7.0,,
1193,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 17:00,2021,2,21,17:00,-2.7,,-8.4,,65,,0.0,,17.0,,9.0,,16.1,,102.03,,,,-6.0,,
1194,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 18:00,2021,2,21,18:00,-3.4,,-9.0,,66,,0.0,,15.0,,8.0,,16.1,,101.93,,,,-7.0,,
1195,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 19:00,2021,2,21,19:00,-3.2,,-8.5,,67,,0.0,,12.0,,8.0,,16.1,,101.84,,,,-6.0,,
1196,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 20:00,2021,2,21,20:00,-2.7,,-8.8,,63,,0.0,,13.0,,5.0,,16.1,,101.7,,,,-5.0,,
1197,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 21:00,2021,2,21,21:00,-1.7,,-8.9,,58,,0.0,,11.0,,13.0,,16.1,,101.55,,,,-6.0,,
1198,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 22:00,2021,2,21,22:00,-1.0,,-7.8,,60,,0.0,,11.0,,13.0,,16.1,,101.44,,,,-5.0,,
1199,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-21 23:00,2021,2,21,23:00,-0.4,,-6.4,,64,,0.0,,9.0,,13.0,,16.1,,101.29,,,,-5.0,,
1200,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 00:00,2021,2,22,00:00,-0.4,,-5.8,,67,,0.0,,11.0,,9.0,,16.1,,101.09,,,,-4.0,,
1201,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 01:00,2021,2,22,01:00,-0.5,,-6.8,,63,,0.0,,12.0,,13.0,,16.1,,100.95,,,,-5.0,,
1202,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 02:00,2021,2,22,02:00,0.0,,-7.1,,59,,0.0,,12.0,,8.0,,16.1,,100.78,,,,-3.0,,
1203,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 03:00,2021,2,22,03:00,0.1,,-6.7,,60,,0.0,,12.0,,9.0,,16.1,,100.62,,,,,,
1204,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 04:00,2021,2,22,04:00,0.5,,-5.9,,62,,0.0,,15.0,,9.0,,16.1,,100.46,,,,,,
1205,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 05:00,2021,2,22,05:00,0.2,,-3.9,,74,,0.0,,12.0,,15.0,,16.1,,100.24,,,,,,Rain
1206,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 06:00,2021,2,22,06:00,-0.1,,-0.8,,95,,0.5,,14.0,,17.0,,1.6,,100.03,,,,-5.0,,Snow
1207,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 07:00,2021,2,22,07:00,0.0,,-0.4,,97,,2.5,,16.0,,17.0,,2.8,,99.85,,,,-5.0,,Snow
1208,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 08:00,2021,2,22,08:00,0.4,,-0.1,,96,,0.8,,16.0,,18.0,,3.6,,99.7,,,,,,Snow
1209,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 09:00,2021,2,22,09:00,1.1,,0.5,,96,,0.5,,17.0,,15.0,,11.3,,99.54,,,,,,Rain
1210,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 10:00,2021,2,22,10:00,1.8,,0.9,,94,,0.0,,19.0,,24.0,,12.9,,99.42,,,,,,Rain
1211,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 11:00,2021,2,22,11:00,2.3,,1.4,,94,,0.0,,20.0,,28.0,,16.1,,99.34,,,,,,Rain
1212,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 12:00,2021,2,22,12:00,2.5,,1.2,,91,,0.0,,21.0,,32.0,,16.1,,99.25,,,,,,
1213,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 13:00,2021,2,22,13:00,2.4,,0.9,,90,,0.0,,21.0,,35.0,,16.1,,99.15,,,,,,Rain
1214,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 14:00,2021,2,22,14:00,2.6,,0.7,,87,,0.0,,23.0,,34.0,,16.1,,99.14,,,,,,
1215,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 15:00,2021,2,22,15:00,2.2,,0.7,,90,,0.0,,23.0,,32.0,,16.1,,99.18,,,,,,Rain
1216,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 16:00,2021,2,22,16:00,2.5,,0.4,,86,,0.0,,24.0,,28.0,,16.1,,99.24,,,,,,
1217,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 17:00,2021,2,22,17:00,2.8,,-0.4,,79,,0.0,,25.0,,35.0,,16.1,,99.27,,,,,,
1218,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 18:00,2021,2,22,18:00,2.8,,-1.6,,73,,0.0,,26.0,,35.0,,16.1,,99.37,,,,,,
1219,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 19:00,2021,2,22,19:00,2.7,,-2.7,,67,,0.0,,27.0,,32.0,,16.1,,99.46,,,,,,
1220,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 20:00,2021,2,22,20:00,2.4,,-1.6,,75,,0.0,,25.0,,26.0,,16.1,,99.51,,,,,,
1221,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 21:00,2021,2,22,21:00,2.1,,-0.7,,82,,0.0,,24.0,,30.0,,16.1,,99.57,,,,,,
1222,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 22:00,2021,2,22,22:00,1.8,,-1.0,,82,,0.0,,23.0,,32.0,,16.1,,99.58,,,,,,
1223,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 23:00,2021,2,22,23:00,1.3,,-1.6,,81,,0.0,,23.0,,35.0,,12.9,,99.54,,,,,,
1224,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 00:00,2021,2,23,00:00,0.8,,-2.2,,80,,0.0,,22.0,,32.0,,14.5,,99.48,,,,,,
1225,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 01:00,2021,2,23,01:00,0.3,,-2.9,,79,,0.0,,24.0,,32.0,,16.1,,99.45,,,,,,
1226,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 02:00,2021,2,23,02:00,0.6,,-2.5,,80,,0.0,,24.0,,28.0,,16.1,,99.4,,,,,,
1227,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 03:00,2021,2,23,03:00,1.1,,-1.6,,82,,0.0,,24.0,,24.0,,16.1,,99.25,,,,,,
1228,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 04:00,2021,2,23,04:00,1.5,,-0.9,,84,,0.0,,22.0,,24.0,,14.5,,99.13,,,,,,
1229,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 05:00,2021,2,23,05:00,1.5,,-0.9,,84,,0.0,,22.0,,30.0,,16.1,,99.02,,,,,,
1230,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 06:00,2021,2,23,06:00,1.3,,-1.4,,82,,0.0,,20.0,,22.0,,16.1,,98.94,,,,,,
1231,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 07:00,2021,2,23,07:00,0.6,,-0.6,,92,,0.0,,22.0,,30.0,,4.0,,98.87,,,,,,Snow
1232,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 08:00,2021,2,23,08:00,0.8,,0.2,,96,,0.0,,23.0,,21.0,,4.8,,98.85,,,,,,"Rain,Fog"
1233,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 09:00,2021,2,23,09:00,1.3,,0.7,,96,,0.0,,23.0,,24.0,,14.5,,98.83,,,,,,
1234,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 10:00,2021,2,23,10:00,1.7,,0.7,,93,,0.0,,22.0,,24.0,,16.1,,98.83,,,,,,
